"id_polifenol"	"polifenol"	"id_gene"	"gene"	"quant"	"pmids"
"904"	"96"	"Polyphenols"	"HGNC:6081"	"INS"	8	"25297556,27662903,20101247,23370395,22858201,26180591,28954885,19713090"
"972"	"96"	"Polyphenols"	"HGNC:14929"	"SIRT1"	1	"24073240"
"980"	"96"	"Polyphenols"	"HGNC:8743"	"PCSK1"	6	"29460131,28124838,20838625,15327971,21742039,24547772"
"1041"	"96"	"Polyphenols"	"HGNC:9393"	"PRKCA"	1	"22921746"
"1044"	"96"	"Polyphenols"	"HGNC:8909"	"PGP"	1	"17069924"
"1085"	"96"	"Polyphenols"	"HGNC:7881"	"NOTCH1"	1	"26935808"
"1091"	"96"	"Polyphenols"	"HGNC:1678"	"CD4"	1	"17630201"
"1094"	"96"	"Polyphenols"	"HGNC:12811"	"XK"	3	"15705601,15161907,11768769"
"1138"	"96"	"Polyphenols"	"HGNC:6364"	"KLK3"	10	"21134073,15327830,25214070,10328958,15661808,16387739,26180600,18977589,18468784,10769659"
"1186"	"96"	"Polyphenols"	"HGNC:1974"	"CHUK"	1	"12433185"
"1193"	"96"	"Polyphenols"	"HGNC:16938"	"IFI44"	1	"10198059"
"1217"	"96"	"Polyphenols"	"HGNC:11916"	"TNFRSF1A"	1	"15135318"
"1221"	"96"	"Polyphenols"	"HGNC:16964"	"DCTN6"	6	"28718667,25284475,22715906,18652887,29137335,10964666"
"1263"	"96"	"Polyphenols"	"HGNC:9399"	"PRKCD"	1	"22257159"
"1267"	"96"	"Polyphenols"	"HGNC:1617"	"CCT4"	5	"28774308,27200496,28870197,27782823,29217339"
"1339"	"96"	"Polyphenols"	"HGNC:576"	"APAF1"	1	"20828598"
"1343"	"96"	"Polyphenols"	"HGNC:590"	"BIRC2"	4	"24021570,26119952,19619938,25100434"
"1396"	"96"	"Polyphenols"	"HGNC:16627"	"CHEK2"	2	"21134073,24348703"
"1491"	"96"	"Polyphenols"	"HGNC:30500"	"PRRT2"	1	"27747963"
"1513"	"96"	"Polyphenols"	"HGNC:10718"	"SELE"	1	"19331173"
"1591"	"96"	"Polyphenols"	"HGNC:21528"	"DIABLO"	1	"20828598"
"1644"	"96"	"Polyphenols"	"HGNC:8066"	"NUP62"	2	"28615100,25596736"
"1687"	"96"	"Polyphenols"	"HGNC:9377"	"PRKAA2"	3	"27285995,16797120,29227717"
"1713"	"96"	"Polyphenols"	"HGNC:8768"	"AIFM1"	1	"22940714"
"1714"	"96"	"Polyphenols"	"HGNC:9053"	"PLAUR"	1	"16304905"
"1756"	"96"	"Polyphenols"	"HGNC:2983"	"DNTT"	1	"27793678"
"1757"	"96"	"Polyphenols"	"HGNC:3288"	"EIF4EBP1"	1	"22353783"
"1777"	"96"	"Polyphenols"	"HGNC:30306"	"PHB2"	4	"17583686,15905203,15661813,16484233"
"1812"	"96"	"Polyphenols"	"HGNC:6502"	"RPSA"	1	"22257159"
"1818"	"96"	"Polyphenols"	"HGNC:4602"	"CXCL1"	1	"24127072"
"1835"	"96"	"Polyphenols"	"HGNC:3393"	"EPHB2"	2	"25667441,21170718"
"1853"	"96"	"Polyphenols"	"HGNC:6171"	"ITK"	2	"29200719,27999314"
"1908"	"96"	"Polyphenols"	"HGNC:11328"	"SSSCA1"	4	"11588135,25299698,20015867,11500915"
"2023"	"96"	"Polyphenols"	"HGNC:10477"	"RXRA"	1	"27167203"
"2028"	"96"	"Polyphenols"	"HGNC:11740"	"TF"	1	"29522834"
"2038"	"96"	"Polyphenols"	"HGNC:6443"	"KRT6A"	2	"21497499,28169238"
"2065"	"96"	"Polyphenols"	"HGNC:29821"	"ISYNA1"	3	"29465116,29793168,16085186"
"2091"	"96"	"Polyphenols"	"HGNC:9355"	"PRDX5"	1	"15879598"
"2134"	"96"	"Polyphenols"	"HGNC:1706"	"CD8A"	5	"20305684,29493121,29707158,29149822,27681382"
"2167"	"96"	"Polyphenols"	"HGNC:3346"	"ENDOG"	1	"16617056"
"2187"	"96"	"Polyphenols"	"HGNC:882"	"ATR"	1	"26218133"
"2202"	"96"	"Polyphenols"	"HGNC:2772"	"DFFA"	2	"11312805,10554885"
"2229"	"96"	"Polyphenols"	"HGNC:9077"	"PLK1"	1	"25196850"
"2278"	"96"	"Polyphenols"	"HGNC:2294"	"COX8A"	2	"17616210,18580440"
"2307"	"96"	"Polyphenols"	"HGNC:333"	"AGT"	2	"10198059,15802301"
"2319"	"96"	"Polyphenols"	"HGNC:3176"	"EDN1"	1	"16741061"
"2346"	"96"	"Polyphenols"	"HGNC:11390"	"AURKB"	1	"23613993"
"2380"	"96"	"Polyphenols"	"HGNC:1503"	"CASP2"	1	"16617056"
"2398"	"96"	"Polyphenols"	"HGNC:1527"	"CAV1"	1	"14688468"
"2438"	"96"	"Polyphenols"	"HGNC:29140"	"MAU2"	2	"22827697,24278338"
"2460"	"96"	"Polyphenols"	"HGNC:23304"	"PRAP1"	5	"27793885,21241417,17998943,17569617,12680238"
"2511"	"96"	"Polyphenols"	"HGNC:1764"	"CDH5"	1	"26297476"
"2529"	"96"	"Polyphenols"	"HGNC:11345"	"RECK"	1	"18665171"
"2541"	"96"	"Polyphenols"	"HGNC:8979"	"PIK3R1"	1	"23996930"
"2559"	"96"	"Polyphenols"	"HGNC:12003"	"TP73"	5	"25100434,12469199,22412883,20074931,22755028"
"2587"	"96"	"Polyphenols"	"HGNC:54"	"ABCC3"	1	"29318243"
"2600"	"96"	"Polyphenols"	"HGNC:10922"	"SLC16A1"	4	"21207318,23994611,25719685,27097608"
"2619"	"96"	"Polyphenols"	"HGNC:12362"	"TSC1"	2	"24304514,29039788"
"2641"	"96"	"Polyphenols"	"HGNC:4853"	"HDAC2"	1	"29141538"
"2647"	"96"	"Polyphenols"	"HGNC:9599"	"PTGES"	1	"20682710"
"2686"	"96"	"Polyphenols"	"HGNC:2459"	"CSNK2A2"	2	"17363494,18089804"
"2697"	"96"	"Polyphenols"	"HGNC:9035"	"PLA2G4A"	1	"19948080"
"2707"	"96"	"Polyphenols"	"HGNC:2952"	"DNAH8"	1	"15482646"
"2718"	"96"	"Polyphenols"	"HGNC:1774"	"CDK5"	1	"17168675"
"2734"	"96"	"Polyphenols"	"HGNC:18788"	"KLRK1"	1	"22406996"
"2747"	"96"	"Polyphenols"	"HGNC:1583"	"CCND2"	2	"28586006,12559991"
"2762"	"96"	"Polyphenols"	"HGNC:6188"	"JAG1"	3	"25896296,20730438,20836978"
"2771"	"96"	"Polyphenols"	"HGNC:1084"	"BNIP3"	1	"23411228"
"2812"	"96"	"Polyphenols"	"HGNC:12441"	"TYMS"	1	"16573383"
"2822"	"96"	"Polyphenols"	"HGNC:6285"	"KCNMB1"	1	"11008129"
"2835"	"96"	"Polyphenols"	"HGNC:6193"	"JAK3"	1	"17555831"
"2897"	"96"	"Polyphenols"	"HGNC:11453"	"SULT1A1"	1	"28178690"
"2909"	"96"	"Polyphenols"	"HGNC:24986"	"DNAJB7"	1	"16158935"
"2955"	"96"	"Polyphenols"	"HGNC:2861"	"DHFR"	1	"15781612"
"2987"	"96"	"Polyphenols"	"HGNC:11389"	"STK11"	1	"22353783"
"3004"	"96"	"Polyphenols"	"HGNC:10429"	"RPS6"	3	"24970012,23222814,27028006"
"3028"	"96"	"Polyphenols"	"HGNC:10431"	"RPS6KA2"	1	"27028006"
"3041"	"96"	"Polyphenols"	"HGNC:10721"	"SELP"	1	"28228072"
"3047"	"96"	"Polyphenols"	"HGNC:1463"	"CAMK2G"	1	"29534932"
"3058"	"96"	"Polyphenols"	"HGNC:1507"	"CASP6"	1	"22259050"
"3065"	"96"	"Polyphenols"	"HGNC:9644"	"PTPN11"	1	"17369354"
"3069"	"96"	"Polyphenols"	"HGNC:12556"	"UHRF1"	1	"20442318"
"3077"	"96"	"Polyphenols"	"HGNC:11368"	"STAT6"	1	"17785825"
"3113"	"96"	"Polyphenols"	"HGNC:620"	"APP"	1	"23468550"
"3155"	"96"	"Polyphenols"	"HGNC:3009"	"DPP4"	1	"22743590"
"3265"	"96"	"Polyphenols"	"HGNC:9690"	"PTTG1"	2	"22280307,28105204"
"3335"	"96"	"Polyphenols"	"HGNC:3488"	"ETS1"	1	"21953375"
"3349"	"96"	"Polyphenols"	"HGNC:3471"	"ESRRA"	1	"25329972"
"3417"	"96"	"Polyphenols"	"HGNC:4191"	"GCG"	2	"12393936,23201840"
"3508"	"96"	"Polyphenols"	"HGNC:28611"	"RICTOR"	1	"19661333"
"3514"	"96"	"Polyphenols"	"HGNC:2674"	"DAPK1"	3	"23545262,11510478,28925878"
"3523"	"96"	"Polyphenols"	"HGNC:385"	"AKR1C2"	1	"27635343"
"3542"	"96"	"Polyphenols"	"HGNC:3357"	"ENPP2"	1	"19138983"
"3560"	"96"	"Polyphenols"	"HGNC:1131"	"BTG2"	2	"25284475,11142097"
"3580"	"96"	"Polyphenols"	"HGNC:1442"	"CALM1"	1	"25667441"
"3604"	"96"	"Polyphenols"	"HGNC:4459"	"GPLD1"	1	"20522783"
"3655"	"96"	"Polyphenols"	"HGNC:18182"	"TPCN1"	1	"21738342"
"3682"	"96"	"Polyphenols"	"HGNC:7178"	"MMRN1"	2	"25453494,21170718"
"3709"	"96"	"Polyphenols"	"HGNC:29644"	"GDE1"	2	"19269153,29189128"
"3714"	"96"	"Polyphenols"	"HGNC:18969"	"IL31RA"	1	"17583686"
"3731"	"96"	"Polyphenols"	"HGNC:14006"	"TRPV6"	3	"29241580,20153625,18290715"
"3745"	"96"	"Polyphenols"	"HGNC:12669"	"VDAC1"	1	"21743966"
"3756"	"96"	"Polyphenols"	"HGNC:11906"	"TNFRSF10C"	1	"22406996"
"3812"	"96"	"Polyphenols"	"HGNC:386"	"AKR1C3"	1	"18479901"
"3832"	"96"	"Polyphenols"	"HGNC:9071"	"PLG"	1	"18456009"
"3896"	"96"	"Polyphenols"	"HGNC:1884"	"CFTR"	1	"24147347"
"3907"	"96"	"Polyphenols"	"HGNC:3338"	"CTTN"	1	"23707351"
"3916"	"96"	"Polyphenols"	"HGNC:11120"	"SMPD1"	1	"22257159"
"3930"	"96"	"Polyphenols"	"HGNC:346"	"AHRR"	1	"18336807"
"3973"	"96"	"Polyphenols"	"HGNC:11822"	"TIMP3"	2	"27540692,24481780"
"4034"	"96"	"Polyphenols"	"HGNC:6412"	"KRT1"	2	"16463383,12663686"
"4066"	"96"	"Polyphenols"	"HGNC:971"	"BCAR1"	1	"20648923"
"4109"	"96"	"Polyphenols"	"HGNC:12858"	"ZAP70"	1	"22743590"
"4135"	"96"	"Polyphenols"	"HGNC:9893"	"RBL1"	1	"15327971"
"4150"	"96"	"Polyphenols"	"HGNC:4626"	"GSTA1"	1	"15944151"
"4170"	"96"	"Polyphenols"	"HGNC:9237"	"PPARGC1A"	1	"19897059"
"4194"	"96"	"Polyphenols"	"HGNC:5210"	"HSD17B1"	1	"12002340"
"4211"	"96"	"Polyphenols"	"HGNC:11016"	"SLC31A1"	4	"27270317,28794411,27374085,29301278"
"4218"	"96"	"Polyphenols"	"HGNC:10569"	"SERPINB3"	1	"17261341"
"4247"	"96"	"Polyphenols"	"HGNC:3312"	"ELAVL1"	1	"28141864"
"4310"	"96"	"Polyphenols"	"HGNC:1790"	"CDKN2D"	1	"22715906"
"4326"	"96"	"Polyphenols"	"HGNC:5361"	"ID2"	1	"20002680"
"4337"	"96"	"Polyphenols"	"HGNC:1240"	"SUCO"	1	"26916824"
"4345"	"96"	"Polyphenols"	"HGNC:6698"	"LRP6"	1	"24607787"
"4353"	"96"	"Polyphenols"	"HGNC:12862"	"ZFP36"	1	"22858201"
"4372"	"96"	"Polyphenols"	"HGNC:9339"	"PRB3"	2	"28124838,17569614"
"4377"	"96"	"Polyphenols"	"HGNC:9449"	"PRNP"	1	"22100620"
"4389"	"96"	"Polyphenols"	"HGNC:1472"	"CAMP"	1	"15942655"
"4429"	"96"	"Polyphenols"	"HGNC:2041"	"CLDN2"	1	"26310874"
"4450"	"96"	"Polyphenols"	"HGNC:3221"	"EFNA1"	1	"21742039"
"4466"	"96"	"Polyphenols"	"HGNC:20001"	"PCSK9"	2	"9310136,9892181"
"4488"	"96"	"Polyphenols"	"HGNC:17101"	"SUZ12"	1	"21798853"
"4516"	"96"	"Polyphenols"	"HGNC:6150"	"ITGAV"	1	"16790523"
"4522"	"96"	"Polyphenols"	"HGNC:20412"	"KRT20"	1	"17198877"
"4527"	"96"	"Polyphenols"	"HGNC:6286"	"KCNMB2"	1	"17979888"
"4534"	"96"	"Polyphenols"	"HGNC:6187"	"IVL"	3	"11698415,16982614,16404707"
"4563"	"96"	"Polyphenols"	"HGNC:11071"	"SLC9A1"	1	"28467979"
"4571"	"96"	"Polyphenols"	"HGNC:16476"	"TOLLIP"	2	"22960171,28954885"
"4632"	"96"	"Polyphenols"	"HGNC:16608"	"PYCARD"	1	"26851531"
"4652"	"96"	"Polyphenols"	"HGNC:6925"	"MBP"	1	"10563991"
"4666"	"96"	"Polyphenols"	"HGNC:4504"	"LGR5"	1	"27831561"
"4669"	"96"	"Polyphenols"	"HGNC:1502"	"CASP14"	1	"27581210"
"4689"	"96"	"Polyphenols"	"HGNC:9956"	"RELB"	1	"15135318"
"4742"	"96"	"Polyphenols"	"HGNC:8840"	"PEPD"	1	"29681859"
"4770"	"96"	"Polyphenols"	"HGNC:936"	"BAD"	1	"28951686"
"4780"	"96"	"Polyphenols"	"HGNC:5122"	"HOXC10"	1	"20206613"
"4853"	"96"	"Polyphenols"	"HGNC:3157"	"EDA"	1	"16484533"
"4860"	"96"	"Polyphenols"	"HGNC:7780"	"NFE2"	1	"28823533"
"4893"	"96"	"Polyphenols"	"HGNC:18155"	"TXNRD2"	1	"15879598"
"4899"	"96"	"Polyphenols"	"HGNC:16228"	"TRIB3"	1	"28868867"
"4932"	"96"	"Polyphenols"	"HGNC:10751"	"SELENOP"	1	"25667441"
"4941"	"96"	"Polyphenols"	"HGNC:9673"	"PTPRJ"	1	"16682945"
"4944"	"96"	"Polyphenols"	"HGNC:3058"	"DTNB"	1	"19059456"
"4950"	"96"	"Polyphenols"	"HGNC:12440"	"TYK2"	2	"23372833,26375873"
"4990"	"96"	"Polyphenols"	"HGNC:7850"	"NME2"	2	"19544670,10402233"
"5045"	"96"	"Polyphenols"	"HGNC:7652"	"NBN"	1	"29620223"
"5056"	"96"	"Polyphenols"	"HGNC:7668"	"NCOA1"	1	"20153625"
"5066"	"96"	"Polyphenols"	"HGNC:30287"	"RPTOR"	1	"19661333"
"5094"	"96"	"Polyphenols"	"HGNC:7849"	"NME1"	1	"10402233"
"5178"	"96"	"Polyphenols"	"HGNC:6709"	"LTA"	1	"27716626"
"5189"	"96"	"Polyphenols"	"HGNC:5440"	"IFNGR2"	1	"18457947"
"5212"	"96"	"Polyphenols"	"HGNC:7406"	"MT2A"	2	"20730438,20836978"
"5257"	"96"	"Polyphenols"	"HGNC:30092"	"NAMPT"	1	"25594614"
"5263"	"96"	"Polyphenols"	"HGNC:7883"	"NOTCH3"	1	"23684930"
"5264"	"96"	"Polyphenols"	"HGNC:7410"	"MTA1"	1	"26036628"
"5266"	"96"	"Polyphenols"	"HGNC:12828"	"XRCC1"	1	"22181980"
"5307"	"96"	"Polyphenols"	"HGNC:4880"	"HEY1"	1	"23684930"
"5341"	"96"	"Polyphenols"	"HGNC:3401"	"EPHX1"	1	"16484233"
"5352"	"96"	"Polyphenols"	"HGNC:4312"	"GCLM"	1	"12042461"
"5368"	"96"	"Polyphenols"	"HGNC:9787"	"KIF20A"	1	"26178025"
"5389"	"96"	"Polyphenols"	"HGNC:14886"	"DNAJB4"	1	"27793885"
"5454"	"96"	"Polyphenols"	"HGNC:5033"	"HNRNPA2B1"	1	"12012004"
"5472"	"96"	"Polyphenols"	"HGNC:6605"	"LILRB1"	2	"28496336,28617957"
"5482"	"96"	"Polyphenols"	"HGNC:2365"	"CRMP1"	1	"29054984"
"5512"	"96"	"Polyphenols"	"HGNC:10963"	"SLC22A1"	1	"23124926"
"5572"	"96"	"Polyphenols"	"HGNC:9816"	"RAD50"	1	"29620223"
"5579"	"96"	"Polyphenols"	"HGNC:9683"	"PTPRU"	1	"16682945"
"5591"	"96"	"Polyphenols"	"HGNC:11386"	"STIM1"	1	"25917875"
"5596"	"96"	"Polyphenols"	"HGNC:5218"	"HSD3B2"	1	"18479901"
"5599"	"96"	"Polyphenols"	"HGNC:24949"	"OTUD4"	2	"19840838,21078381"
"5613"	"96"	"Polyphenols"	"HGNC:1470"	"CAMKK2"	1	"28761044"
"5621"	"96"	"Polyphenols"	"HGNC:13533"	"ATP8A2"	2	"29113421,29285220"
"5633"	"96"	"Polyphenols"	"HGNC:7618"	"PPP1R12A"	1	"18079119"
"5635"	"96"	"Polyphenols"	"HGNC:4458"	"GPI"	1	"28467979"
"5644"	"96"	"Polyphenols"	"HGNC:12471"	"UBA7"	1	"25649257"
"5648"	"96"	"Polyphenols"	"HGNC:4053"	"ISG15"	1	"25649257"
"5673"	"96"	"Polyphenols"	"HGNC:4451"	"GPC3"	1	"22716122"
"5686"	"96"	"Polyphenols"	"HGNC:6917"	"MBD2"	1	"19856314"
"5696"	"96"	"Polyphenols"	"HGNC:5432"	"IFNAR1"	1	"17979888"
"5707"	"96"	"Polyphenols"	"HGNC:10777"	"SFRP2"	1	"28090275"
"5710"	"96"	"Polyphenols"	"HGNC:11387"	"STIP1"	1	"23724044"
"5763"	"96"	"Polyphenols"	"HGNC:5433"	"IFNAR2"	1	"17979888"
"5777"	"96"	"Polyphenols"	"HGNC:14900"	"IL22"	1	"24678739"
"5780"	"96"	"Polyphenols"	"HGNC:11111"	"SMC1A"	1	"22991037"
"5789"	"96"	"Polyphenols"	"HGNC:16049"	"PTGES3"	1	"19145491"
"5812"	"96"	"Polyphenols"	"HGNC:1593"	"CCNG2"	1	"23411228"
"5845"	"96"	"Polyphenols"	"HGNC:17296"	"RRM2B"	2	"25636891,21225623"
"5850"	"96"	"Polyphenols"	"HGNC:3798"	"FOSL2"	1	"11698415"
"5856"	"96"	"Polyphenols"	"HGNC:6875"	"MAPK13"	3	"11698415,17493651,16404707"
"5879"	"96"	"Polyphenols"	"HGNC:12333"	"TRPC1"	1	"23763262"
"5899"	"96"	"Polyphenols"	"HGNC:11479"	"SUV39H1"	1	"20946668"
"5904"	"96"	"Polyphenols"	"HGNC:11219"	"SPARC"	1	"23042094"
"5915"	"96"	"Polyphenols"	"HGNC:1984"	"CISH"	1	"22522122"
"5929"	"96"	"Polyphenols"	"HGNC:29136"	"KDM4B"	1	"25607726"
"5974"	"96"	"Polyphenols"	"HGNC:5473"	"IGFBP4"	1	"16338976"
"5977"	"96"	"Polyphenols"	"HGNC:8799"	"PDGFA"	1	"23613993"
"6000"	"96"	"Polyphenols"	"HGNC:9592"	"PTGDS"	1	"26777630"
"6022"	"96"	"Polyphenols"	"HGNC:2553"	"CUL3"	1	"19940992"
"6080"	"96"	"Polyphenols"	"HGNC:28707"	"PAGR1"	1	"21399988"
"6091"	"96"	"Polyphenols"	"HGNC:15880"	"CDK5RAP1"	1	"19083478"
"6100"	"96"	"Polyphenols"	"HGNC:11291"	"SRF"	1	"22975027"
"6153"	"96"	"Polyphenols"	"HGNC:9590"	"PTER"	1	"17135264"
"6156"	"96"	"Polyphenols"	"HGNC:6922"	"MBL2"	1	"10563991"
"6166"	"96"	"Polyphenols"	"HGNC:7612"	"MYOG"	1	"22975027"
"6167"	"96"	"Polyphenols"	"HGNC:5341"	"IBSP"	1	"28839265"
"6170"	"96"	"Polyphenols"	"HGNC:14687"	"LYVE1"	1	"26297476"
"6215"	"96"	"Polyphenols"	"HGNC:29116"	"TMCC1"	2	"15907368,14751158"
"6229"	"96"	"Polyphenols"	"HGNC:4648"	"GTF2B"	1	"15248026"
"6243"	"96"	"Polyphenols"	"HGNC:7139"	"FOXO4"	1	"28769986"
"6319"	"96"	"Polyphenols"	"HGNC:4805"	"HAGH"	1	"18946510"
"6347"	"96"	"Polyphenols"	"HGNC:1728"	"CDC27"	1	"22280307"
"6355"	"96"	"Polyphenols"	"HGNC:10009"	"RHD"	1	"16550606"
"6362"	"96"	"Polyphenols"	"HGNC:16267"	"WNT16"	1	"25758919"
"6418"	"96"	"Polyphenols"	"HGNC:20772"	"TUBB3"	1	"19138983"
"6427"	"96"	"Polyphenols"	"HGNC:5185"	"HRK"	1	"28264627"
"6443"	"96"	"Polyphenols"	"HGNC:3701"	"FHIT"	1	"25880193"
"6502"	"96"	"Polyphenols"	"HGNC:5383"	"IDH2"	1	"21110780"
"6505"	"96"	"Polyphenols"	"HGNC:13745"	"FSD1"	1	"28617957"
"6507"	"96"	"Polyphenols"	"HGNC:15456"	"MBTPS1"	1	"20522783"
"6515"	"96"	"Polyphenols"	"HGNC:3188"	"EED"	1	"21798853"
"6522"	"96"	"Polyphenols"	"HGNC:7467"	"MTTP"	1	"22858201"
"6527"	"96"	"Polyphenols"	"HGNC:16711"	"TLR6"	1	"23548906"
"6537"	"96"	"Polyphenols"	"HGNC:6189"	"JAG2"	1	"25896296"
"6542"	"96"	"Polyphenols"	"HGNC:8780"	"PDE4A"	1	"25230992"
"6564"	"96"	"Polyphenols"	"HGNC:23526"	"MCU"	1	"27606689"
"6567"	"96"	"Polyphenols"	"HGNC:14240"	"SMPD3"	1	"22415137"
"6570"	"96"	"Polyphenols"	"HGNC:10886"	"SIRT2"	1	"23955573"
"6580"	"96"	"Polyphenols"	"HGNC:12516"	"UCN"	1	"26995228"
"6596"	"96"	"Polyphenols"	"HGNC:3316"	"ELF1"	1	"28954885"
"6608"	"96"	"Polyphenols"	"HGNC:7230"	"MRE11"	1	"29620223"
"6610"	"96"	"Polyphenols"	"HGNC:8592"	"PAK3"	1	"21177307"
"6623"	"96"	"Polyphenols"	"HGNC:9635"	"PTP4A2"	1	"26226290"
"6628"	"96"	"Polyphenols"	"HGNC:17326"	"SMR3B"	1	"26226290"
"6648"	"96"	"Polyphenols"	"HGNC:3189"	"EEF1A1"	1	"18079119"
"6682"	"96"	"Polyphenols"	"HGNC:11823"	"TIMP4"	1	"25661371"
"6684"	"96"	"Polyphenols"	"HGNC:12770"	"WISP2"	1	"25661371"
"6688"	"96"	"Polyphenols"	"HGNC:687"	"DIRAS3"	1	"27787915"
"6718"	"96"	"Polyphenols"	"HGNC:3560"	"FABP5"	1	"25260874"
"6731"	"96"	"Polyphenols"	"HGNC:15991"	"LMLN"	1	"17493651"
"6737"	"96"	"Polyphenols"	"HGNC:6284"	"KCNMA1"	1	"23516517"
"6743"	"96"	"Polyphenols"	"HGNC:27015"	"CMPK2"	1	"19544670"
"6747"	"96"	"Polyphenols"	"HGNC:1085"	"BNIP3L"	1	"23411228"
"6754"	"96"	"Polyphenols"	"HGNC:6762"	"MAD1L1"	1	"21411498"
"6781"	"96"	"Polyphenols"	"HGNC:21689"	"FIS1"	1	"28698153"
"6834"	"96"	"Polyphenols"	"HGNC:4977"	"HLF"	1	"12143244"
"6847"	"96"	"Polyphenols"	"HGNC:12335"	"TRPC3"	1	"23763262"
"6858"	"96"	"Polyphenols"	"HGNC:1604"	"CCR3"	1	"12462994"
"6877"	"96"	"Polyphenols"	"HGNC:7898"	"NPC1L1"	2	"20403165,22858201"
"6900"	"96"	"Polyphenols"	"HGNC:4564"	"GRB10"	1	"27974694"
"6936"	"96"	"Polyphenols"	"HGNC:10992"	"SLC25A6"	1	"26185003"
"6987"	"96"	"Polyphenols"	"HGNC:16264"	"TRAP1"	1	"22116673"
"7001"	"96"	"Polyphenols"	"HGNC:2411"	"CRYGD"	1	"25847272"
"7045"	"96"	"Polyphenols"	"HGNC:9279"	"PDP1"	1	"28761044"
"7083"	"96"	"Polyphenols"	"HGNC:3748"	"FLG"	1	"12663686"
"7108"	"96"	"Polyphenols"	"HGNC:3708"	"VEGFD"	1	"24039951"
"7122"	"96"	"Polyphenols"	"HGNC:23360"	"CCAR2"	1	"19750026"
"7126"	"96"	"Polyphenols"	"HGNC:2869"	"DHPS"	1	"14718582"
"7135"	"96"	"Polyphenols"	"HGNC:603"	"APOB"	1	"22858201"
"7142"	"96"	"Polyphenols"	"HGNC:23145"	"MAFA"	2	"20730438,20836978"
"7153"	"96"	"Polyphenols"	"HGNC:10839"	"SHBG"	1	"17461595"
"7175"	"96"	"Polyphenols"	"HGNC:26563"	"C10orf90"	2	"3057372,23674481"
"7203"	"96"	"Polyphenols"	"HGNC:11007"	"SLC2A3"	1	"24426067"
"7219"	"96"	"Polyphenols"	"HGNC:8140"	"OPA1"	1	"28698153"
"7224"	"96"	"Polyphenols"	"HGNC:79"	"ABO"	1	"1153036"
"7230"	"96"	"Polyphenols"	"HGNC:9155"	"PNLIP"	1	"26417311"
"7238"	"96"	"Polyphenols"	"HGNC:22953"	"DEPTOR"	2	"21966552,23272906"
"7292"	"96"	"Polyphenols"	"HGNC:935"	"BACH1"	1	"27714264"
"7314"	"96"	"Polyphenols"	"HGNC:5329"	"IAPP"	1	"23339420"
"7318"	"96"	"Polyphenols"	"HGNC:4821"	"HAT1"	1	"26218133"
"7383"	"96"	"Polyphenols"	"HGNC:9453"	"PRODH"	1	"29681859"
"7392"	"96"	"Polyphenols"	"HGNC:13632"	"MAML1"	1	"26935808"
"7399"	"96"	"Polyphenols"	"HGNC:13753"	"FSD1L"	1	"26499783"
"7427"	"96"	"Polyphenols"	"HGNC:12822"	"XPNPEP1"	1	"27793885"
"7456"	"96"	"Polyphenols"	"HGNC:19342"	"ST6GALNAC5"	1	"29532526"
"7526"	"96"	"Polyphenols"	"HGNC:24042"	"WWTR1"	1	"27738325"
"7527"	"96"	"Polyphenols"	"HGNC:33879"	"DNLZ"	1	"28868867"
"7549"	"96"	"Polyphenols"	"HGNC:11273"	"SPTAN1"	1	"19627199"
"7556"	"96"	"Polyphenols"	"HGNC:16448"	"ASRGL1"	1	"23372833"
"7605"	"96"	"Polyphenols"	"HGNC:1635"	"CD1B"	1	"12688521"
"7616"	"96"	"Polyphenols"	"HGNC:6839"	"MAP2"	1	"29913427"
"7649"	"96"	"Polyphenols"	"HGNC:27312"	"SAMD14"	1	"22415137"
"7733"	"96"	"Polyphenols"	"HGNC:9634"	"PTP4A1"	1	"26226290"
"7737"	"96"	"Polyphenols"	"HGNC:12525"	"UGDH"	1	"18930055"
"7741"	"96"	"Polyphenols"	"HGNC:30292"	"G3BP1"	1	"20424128"
"7751"	"96"	"Polyphenols"	"HGNC:20610"	"PHLPP1"	1	"19661333"
"7753"	"96"	"Polyphenols"	"HGNC:13861"	"LZTS1"	1	"27078842"
"7778"	"96"	"Polyphenols"	"HGNC:11753"	"TFEB"	1	"27689333"
"7798"	"96"	"Polyphenols"	"HGNC:232"	"ADCY1"	1	"27598154"
"7818"	"96"	"Polyphenols"	"HGNC:6628"	"LLGL1"	1	"19890716"
"7826"	"96"	"Polyphenols"	"HGNC:9992"	"RGS10"	1	"18992738"
"7831"	"96"	"Polyphenols"	"HGNC:9005"	"PITX2"	1	"18992738"
"7836"	"96"	"Polyphenols"	"HGNC:9996"	"RGS14"	1	"18992738"
"7841"	"96"	"Polyphenols"	"HGNC:10000"	"RGS4"	1	"18992738"
"7858"	"96"	"Polyphenols"	"HGNC:16910"	"CPQ"	1	"20332434"
"7863"	"96"	"Polyphenols"	"HGNC:5971"	"IL12RB1"	1	"17979888"
"7891"	"96"	"Polyphenols"	"HGNC:17870"	"INVS"	1	"11698415"
"7893"	"96"	"Polyphenols"	"HGNC:2890"	"DKC1"	1	"28870200"
"7900"	"96"	"Polyphenols"	"HGNC:1711"	"ADGRE5"	1	"21738342"
"7926"	"96"	"Polyphenols"	"HGNC:564"	"AP2M1"	1	"23796248"
"7948"	"96"	"Polyphenols"	"HGNC:16472"	"SLC45A2"	1	"15905203"
